segment_id,recording_id,species,scientific_name,source_file,segment_number,start_time,end_time,segment_duration,recording_duration,sample_rate,file_path,split
XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz_segment_0021.wav,XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz.wav,21,52.5,57.5,5,60.396,32000,dataset\segments\Orthotomus_sutorius\XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz_segment_0021.wav,train
XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz_segment_0022.wav,XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz.wav,22,55.0,60.0,5,60.396,32000,dataset\segments\Orthotomus_sutorius\XC834666-Orthotomus-sutorius-longicauda-T3275-norm-8dB-NR-24dB-HP-1kHz_segment_0022.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0000.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,0,0.0,5.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0000.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0001.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,1,2.5,7.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0001.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0002.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,2,5.0,10.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0002.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0003.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,3,7.5,12.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0003.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0004.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,4,10.0,15.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0004.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0005.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,5,12.5,17.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0005.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0006.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,6,15.0,20.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0006.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0007.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,7,17.5,22.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0007.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0008.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,8,20.0,25.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0008.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0009.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,9,22.5,27.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0009.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0010.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,10,25.0,30.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0010.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0011.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,11,27.5,32.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0011.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0012.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,12,30.0,35.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0012.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0013.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,13,32.5,37.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0013.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0014.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,14,35.0,40.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0014.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0015.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,15,37.5,42.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0015.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0016.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,16,40.0,45.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0016.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0017.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,17,42.5,47.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0017.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0018.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,18,45.0,50.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0018.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0019.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,19,47.5,52.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0019.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0020.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,20,50.0,55.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0020.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0021.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,21,52.5,57.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0021.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0022.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,22,55.0,60.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0022.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0023.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,23,57.5,62.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0023.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0024.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,24,60.0,65.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0024.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0025.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,25,62.5,67.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0025.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0026.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,26,65.0,70.0,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0026.wav,train
XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0027.wav,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz,Common Tailorbird,Orthotomus sutorius,XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz.wav,27,67.5,72.5,5,73.096,32000,dataset\segments\Orthotomus_sutorius\XC834667-Orthotomus-sutorius-longicauda-T7056-8dB-NR-24dB-HP-1kHz_segment_0027.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0000.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,0,0.0,5.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0000.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0001.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,1,2.5,7.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0001.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0002.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,2,5.0,10.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0002.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0003.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,3,7.5,12.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0003.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0004.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,4,10.0,15.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0004.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0005.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,5,12.5,17.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0005.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0006.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,6,15.0,20.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0006.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0007.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,7,17.5,22.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0007.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0008.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,8,20.0,25.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0008.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0009.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,9,22.5,27.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0009.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0010.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,10,25.0,30.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0010.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0011.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,11,27.5,32.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0011.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0012.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,12,30.0,35.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0012.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0013.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,13,32.5,37.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0013.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0014.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,14,35.0,40.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0014.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0015.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,15,37.5,42.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0015.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0016.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,16,40.0,45.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0016.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0017.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,17,42.5,47.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0017.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0018.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,18,45.0,50.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0018.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0019.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,19,47.5,52.5,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0019.wav,train
XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0020.wav,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz,Common Tailorbird,Orthotomus sutorius,XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz.wav,20,50.0,55.0,5,224.514,32000,dataset\segments\Orthotomus_sutorius\XC834668-Orthotomus-sutorius-longicauda-T7238-24dB-HP-800Hz-24dB-LP-7.5kHz_segment_0020.wav,train
